talent_id,talent_name ,talent_img_address,talent_birth_place,talent_birthday,talent_blood_type,talent_group_name,talent_info08,twitter_address,youtube_address,ticktok_address
e2d15e7c-fbcb-4ed6-a9fb-3558e616ea7a,ぴろ,imgQ.jpg,愛知県,1986/05/04,なし,キュウ,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/piroguramu?ref_src=twsrc%5Etfw"">Tweets by piroguramu</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/DVmkyF6OoI4"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",なし
2723e5d1-3e75-4eb1-9e1b-abce17313e62,にしやま,imgEmperor.jpg,高知県高知市,1990/10/18,O,エンペラー,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/keizynishiyama?ref_src=twsrc%5Etfw"">Tweets by keizynishiyama</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/x97Tt-jbNT8"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",なし
c8333467-a6e1-421c-9001-180ba0a12f93,安井祐弥,imgEmperor.jpg,京都府大山崎町,1993/02/06,A,エンペラー,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/emperor_yasui?ref_src=twsrc%5Etfw"">Tweets by emperor_yasui</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/x97Tt-jbNT8"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",なし
c71b8da3-6eb4-44c6-b477-a7c6b86211f2,杉昇,imgKurage.jpg,福岡県飯塚市,1988/05/07,B,くらげ,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/kurage_sugi?ref_src=twsrc%5Etfw"">Tweets by kurage_sugi</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/F_XioQOY19s"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",なし
a8e3732e-7e0c-43aa-927f-14649a6ad82d,渡辺翔太,imgKurage.jpg,静岡県菊川市,1988/08/23,A,くらげ,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/bmws88?ref_src=twsrc%5Etfw"">Tweets by bmws88</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/F_XioQOY19s"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",なし
d7179140-42e0-4f3d-9a27-32c768f23ca0,渡邊孝平,imgCrossBarTyokugeki.jpg,福岡県北九州市,1984/02/04,O,クロスバー直撃,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/nabe2000?ref_src=twsrc%5Etfw"">Tweets by nabe2000</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/o7Ovep9VOLU"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",なし
2b01ab28-c52b-489d-8983-38f83c880258,前野悠介,imgCrossBarTyokugeki.jpg,大阪府堺市,1984/03/21,O,クロスバー直撃,なし,なし,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/yIk7OR_d_5k"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",なし
feee2f5c-81f7-4cd8-ac23-56ef0323a4a3,安田邦祐,imgComandante.jpg,大阪府門真市,1983/10/25,O,コマンダンテ,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/0_0megane0_0?ref_src=twsrc%5Etfw"">Tweets by 0_0megane0_0</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/6BcwnU7VOY8"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",なし
3e57b64c-7d77-4048-9358-7cbafc5cb29b,石井輝明,imgComandante.jpg,大阪府大阪狭山市,1984/10/17,B,コマンダンテ,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/comandanteishii?ref_src=twsrc%5Etfw"">Tweets by comandanteishii</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/1rVQ_lvk_H0"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",なし
59793f05-41f4-4098-8e8f-7bf8b983cece,石井,imgSayaka.jpg,大阪府大阪市,1988/05/28,なし,さや香,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/sayaka_ishii?ref_src=twsrc%5Etfw"">Tweets by sayaka_ishii</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/SwareAKHFvM"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",なし
5b3ee84b-cab6-4dc4-b6e2-bf0508be9709,新山,imgSayaka.jpg,大阪府東大阪市,1991/10/17,B,さや香,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/sayaka_niiyan?ref_src=twsrc%5Etfw"">Tweets by sayaka_niiyan</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>",なし,なし
6c8eab15-c399-444f-b011-a2f45c88f0f0,星野光樹,imgGpanPanda.jpg,東京都中野区,1992/07/04,なし,Gパンパンダ,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/panpakapan_hsn?ref_src=twsrc%5Etfw"">Tweets by panpakapan_hsn</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/iZqQr4qMtn8"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",なし
